tconst	averageRating	numVotes
tt13944638	4.4	98
tt13944728	3.0	20
tt13946146	3.9	749
tt13947302	7.2	16
tt13957312	4.9	12
tt13958318	5.7	251
tt13961618	9.2	27
tt13967988	5.9	214
tt13968766	4.7	17
tt13968846	2.8	5
tt13970148	7.2	37
tt13971916	8.3	57
tt13972930	5.0	24
tt13979434	8.1	8
tt13982026	6.9	43
tt13983280	6.8	12
tt13986720	6.4	277
tt13988990	6.3	12
tt13992758	6.3	151
tt13995474	7.3	17
tt13996386	6.0	267
tt13997358	1.0	5
tt14004136	6.7	12
tt14006298	7.5	20
tt14013156	2.2	5
tt1401621	6.6	790
tt14018370	7.7	62
tt14021436	5.0	23
tt14021802	9.5	19
tt14021816	7.0	32
tt14023894	5.4	49
tt14028890	7.1	28
tt14030510	6.9	39
tt14031338	7.3	65
tt14031810	5.2	56
tt14032558	8.2	25
tt14032696	7.3	6
tt14033300	3.4	60
tt14033416	6.8	69
tt14033502	6.8	1175
tt14034496	5.6	5
tt14034966	7.7	106
tt14035108	6.4	63
tt14035154	7.4	50
tt14035242	6.7	55
tt14037654	6.3	11
tt14037884	9.3	13
tt14038552	5.8	64
tt14038568	6.8	5
tt14039744	6.2	9
tt14039792	9.7	979
tt14043818	7.3	7
tt14043828	5.9	11
tt14043896	6.6	8
tt14045622	9.1	17
tt14051714	6.5	52
tt14051728	7.1	7
tt14056442	8.0	7
tt14056486	6.0	8
tt14056654	6.2	5
tt14056876	6.6	5
tt14058748	8.0	6
tt14061182	5.9	7
tt14061800	8.6	5
tt14063224	4.9	8
tt14063668	7.2	316
tt14064000	7.2	12
tt14064260	3.9	7
tt14066050	7.9	8
tt14070520	8.2	6
tt14074470	3.9	525
tt14077794	7.7	27
tt14086060	5.7	19
tt14087490	7.6	182
tt14089194	6.8	13
tt14091818	6.7	4170
tt14092076	6.9	264
tt14092432	7.3	12
tt14093168	7.4	7
tt14095634	8.2	216
tt14097918	7.5	8
tt14097924	6.2	43
tt14099462	7.6	15
tt14108464	4.7	50
tt14110690	4.5	178
tt14110940	7.3	208
tt14111012	8.0	5
tt14111652	6.7	706
tt14117920	4.5	10
tt14121686	4.0	181
tt1412528	5.8	26922
tt14128824	7.8	6
tt14129764	9.2	5
tt14131780	6.8	6
tt14131910	5.1	7
tt14134074	6.1	7
tt14134116	6.9	24
tt14135792	5.0	5
tt14141754	6.3	262
tt14142924	8.9	18
tt14143406	6.4	9
tt14145240	8.7	21
tt14148810	5.0	5
tt14150116	5.1	35
tt14153138	8.3	11
tt14154440	4.0	9
tt14154538	5.3	15
tt14157114	7.4	15
tt14164234	5.4	1148
tt14164248	4.6	44
tt14169630	9.6	13
tt14176552	5.5	22
tt14177550	6.9	7
tt14180764	5.9	34
tt14182228	5.2	17
tt14188780	2.7	9
tt14203236	6.7	7
tt14209306	9.3	27
tt14209708	8.2	34
tt14211236	7.1	7
tt14212744	8.4	743
tt14215872	7.7	6
tt14219692	6.2	23
tt14221212	4.1	13
tt14229206	7.3	136
tt14233396	8.7	11
tt14234306	5.2	17
tt14237398	9.1	1014
tt14237412	5.9	53
tt14239016	3.8	6
tt14240648	8.6	10
tt14243986	6.8	25
tt14244670	6.2	32
tt14246952	4.3	23
tt14250486	8.5	6
tt14252742	7.4	1456
tt14253018	8.7	12
tt14253862	4.9	54
tt14256832	5.5	22
tt14259634	5.7	7
tt14260080	5.6	3172
tt14260718	4.0	44
tt14260954	3.3	66
tt14262350	6.9	7
tt14271514	5.0	6
tt14273334	9.7	96
tt14273718	8.5	149
tt14273830	4.5	33
tt14280066	8.9	3095
tt14285796	6.0	21
tt14295864	4.9	29
tt14296228	4.8	42
tt14296268	9.5	401
tt14297960	8.4	8
tt14301914	5.2	27
tt14302466	6.7	7
tt14303124	6.2	126
tt14307578	7.4	189
tt14309742	10.0	5
tt14311232	4.8	6
tt14329574	7.6	5
tt14330866	9.6	13
tt14331300	8.4	7
tt14332642	4.9	13
tt14338274	4.4	9
tt14340068	9.0	11
tt14344488	8.8	145
tt14344738	5.8	31
tt14349956	9.0	25
tt14354276	6.1	19
tt14355852	5.9	9
tt14362510	6.1	41
tt14363206	2.9	16
tt14365338	8.6	7
tt14368632	6.9	51
tt14368644	5.7	74
tt14368966	6.4	5
tt14371060	5.5	530
tt14371900	7.8	84
tt14372330	4.4	15
tt14379040	4.2	14
tt14379852	5.5	30
tt14384290	4.2	6
tt14385274	5.6	7
tt14387660	6.4	53
tt14389680	7.8	5
tt14391088	8.0	6
tt14391192	4.6	24
tt14391998	5.8	6
tt14403262	6.0	10
tt14404280	5.6	1608
tt14404728	5.1	7
tt14411976	9.0	29
tt14415376	8.3	24
tt14417362	7.0	5
tt14425000	6.5	68
tt14426518	4.4	5
tt14427812	8.6	17
tt14428606	7.2	217
tt14430410	7.6	1352
tt14434684	2.6	7
tt14440390	6.4	14
tt14442348	7.4	7
tt14444620	6.2	6
tt14459796	7.1	8
tt1446113	6.4	37
tt14463660	5.3	6
tt14465908	8.8	6
tt14471254	8.6	10
tt14488126	5.7	19
tt14488150	9.5	10
tt14488794	9.3	42
tt14490618	8.2	1882
tt14490878	5.2	122
tt14493552	6.7	81
tt14494586	6.8	18
tt14495194	3.6	16
tt14495920	8.4	36
tt14500584	7.6	44
tt14502300	8.4	5
tt14502354	4.9	11
tt14502658	8.4	7
tt14503702	6.7	9
tt14503918	5.7	40
tt14506416	8.2	32
tt14506948	8.8	5
tt14507448	8.6	5
tt14509378	6.2	10
tt14514234	4.2	16
tt14527836	7.0	1979
tt14532328	9.8	5
tt14532974	4.7	10
tt14534286	4.7	12
tt14534402	7.7	26
tt14534636	10.0	6
tt14540764	6.8	23
tt14546082	5.2	18
tt1454700	7.0	529
tt14554338	8.1	1829
tt14562030	9.4	14
tt14563504	5.3	24
tt14565414	9.5	135
tt14585564	3.7	6
tt1458902	3.7	689
tt14591278	6.7	414
tt14599938	6.8	961
tt14604446	9.4	16
tt14606120	7.2	368
tt14609884	2.4	13
tt14611368	5.2	222
tt14611910	8.2	5
tt14612456	9.4	93
tt14623966	9.1	21
tt14624470	7.5	238
tt14625190	5.6	14
tt14625298	7.3	15
tt14627144	6.4	64
tt14628216	4.0	5
tt14631532	4.9	10
tt14631866	8.5	8
tt14647874	6.1	7
tt14653702	7.1	7
tt14658082	8.3	7
tt14662420	5.6	13
tt14677674	1.0	35
tt14686886	7.0	13
tt1468846	5.3	22057
tt14690080	5.8	252
tt14693958	6.8	22
tt14694374	4.9	12
tt14708464	6.8	6
tt14709478	7.1	7
tt14713814	7.6	14
tt14715098	6.8	6
tt14715848	8.2	6
tt14715970	7.0	11
tt14715982	9.5	25
tt1472460	5.7	686
tt14728578	9.8	12
tt14728942	8.9	38
tt14732506	3.6	24
tt14735160	7.1	48
tt1473832	6.5	70362
tt14742596	9.3	81
tt1476425	6.8	1523
tt14773734	9.8	107
tt14778138	5.2	6
tt14787556	8.9	15
tt1478839	7.6	26665
tt1479690	7.7	35
tt14807808	6.8	76
tt14854142	8.6	7
tt1486189	5.5	57
tt1489887	7.2	100322
tt1492705	5.2	1358
tt1496040	2.4	36
tt1507002	5.6	656
tt1507571	5.8	2278
tt1517451	7.6	347839
tt1523399	7.0	36
tt1523575	3.4	169
tt1525916	6.7	489
tt1530929	7.4	9
tt1544608	5.2	10775
tt1545304	5.2	9126
tt1562557	6.7	74
tt1563740	5.1	213
tt1563742	6.0	35350
tt1564777	5.4	13870
tt1572169	4.6	73
tt1588878	5.2	9361
tt1615150	5.1	14
tt1615157	8.2	10
tt1620981	5.8	30401
tt1633217	6.5	702
tt1639084	6.7	19027
tt1640483	5.3	551
tt1648186	7.0	7331
tt1648199	4.7	355
tt1657517	6.4	3046
tt1661275	6.8	18539
tt1665799	5.1	73
tt1667321	6.3	10256
tt1667354	7.4	4751
tt1673732	6.1	37
tt1682886	5.5	961
tt1690543	5.8	20
tt1691916	6.5	47877
tt1703123	5.8	21
tt1711525	5.9	71984
tt1713991	5.4	88
tt1715344	6.4	560
tt1718924	6.5	11101
tt1720621	5.7	1352
tt1724597	6.4	2174
tt1725969	7.7	3067
tt1730209	5.1	37
tt1737110	5.8	53
tt1740495	4.7	11
tt1740683	6.2	556
tt1754871	5.0	10
tt1764679	3.7	90
tt1765679	5.9	48
tt1772399	6.0	16
tt1773389	5.7	961
tt1774374	6.6	5
tt1774504	6.0	53
tt1774591	5.8	5016
tt1781058	5.8	10026
tt1781777	4.2	102
tt1785288	5.6	1891
tt1796739	5.5	13
tt1798603	5.6	23658
tt1802533	6.2	13
tt1808547	6.3	7
tt1822395	5.0	739
tt1824932	7.0	757
tt1826727	7.1	60
tt1838708	3.8	77
tt1839612	6.8	5
tt1842422	5.5	10
tt1848913	4.5	14
tt1849772	6.2	77
tt1859618	8.4	23
tt1860213	5.9	116118
tt1878870	7.3	108782
tt1880399	6.8	13705
tt1880415	5.7	897
tt1881109	4.6	2127
tt1885322	6.3	61
tt1895315	7.1	37653
tt1913036	5.8	56
tt1922544	5.6	599
tt1925493	5.2	1802
tt1926980	8.0	6
tt1928334	2.7	346
tt1929438	5.0	23
tt1935089	5.8	3790
tt1949605	4.9	1311
tt1950235	5.8	18688
tt1966359	5.5	18737
tt1967614	5.7	6883
tt1971310	3.7	483
tt1974420	5.7	10212
tt1980225	7.8	11
tt1982759	6.5	1188
tt1984261	7.1	34
tt1987680	7.0	48666
tt1996226	4.6	811
tt1998394	5.4	43
tt2008627	4.2	14
tt2011936	5.9	782
tt2014271	6.1	58
tt2014341	5.5	27
tt2018069	5.3	7445
tt2018111	6.3	841
tt2035623	2.8	5
tt2039338	5.2	43928
tt2039349	5.0	100
tt2039412	4.3	873
tt2040542	9.1	7
tt2042692	4.2	225
tt2044734	8.0	6
tt2044760	6.8	11
tt2050452	6.5	420
tt2060503	7.1	49
tt2062700	5.7	19587
tt2065938	5.5	66
tt2069870	5.2	6
tt2075078	4.4	171
tt2076826	4.7	396
tt2081306	7.4	14
tt2081374	4.3	732
tt2084952	8.4	44
tt2085928	8.0	7
tt2088950	5.6	4491
tt2093174	8.9	9
tt2093980	3.7	39
tt2093991	6.4	13353
tt2095670	5.2	16
tt2098669	3.8	247
tt2102497	5.9	45
tt2106712	4.1	54
tt2112096	5.4	11982
tt2112982	4.4	28
tt2114504	4.1	3659
tt2119543	6.1	47435
tt2122355	4.0	224
tt2126284	5.3	12
tt2126357	5.8	24139
tt2128522	2.8	6
tt2132321	5.5	25
tt2133204	8.0	29
tt2137241	5.0	2008
tt2139573	3.9	29
tt2139869	4.1	141
tt2139881	6.8	100134
tt2140571	6.3	5261
tt2140629	5.8	7330
tt2150068	6.7	9
tt2160181	7.8	57
tt2165922	5.1	252
tt2170427	6.1	9661
tt2172402	4.6	126
tt2177884	6.2	13
tt2179155	4.5	174
tt2179191	6.0	174
tt2179231	6.5	2210
tt2180583	5.5	760
tt2184233	6.3	2359
tt2184296	5.6	9
tt2186691	5.6	21
tt2186712	5.4	893
tt2186723	6.6	82
tt2193247	5.9	39
tt2196053	6.0	1044
tt2197936	6.6	2142
tt2201211	6.8	1146
tt2204618	7.7	6
tt2205762	4.1	186
tt2207112	6.1	197
tt2209356	4.9	11
tt2210955	8.3	20
tt2211174	8.0	878
tt2212778	5.6	308
tt2214951	5.9	12
tt2215211	5.0	750
tt2215655	6.6	37
tt2221755	4.2	15
tt2222052	6.3	1638
tt2222718	4.7	16
tt2231874	5.2	1772
tt2233979	4.9	794
tt2235695	6.0	34791
tt2236686	4.8	153
tt2239876	6.6	55
tt2241557	5.4	402
tt2243456	6.5	13
tt2244102	3.8	10
tt2245924	6.8	73
tt2246809	6.7	34
tt2248665	6.8	45
tt2249039	6.4	521
tt2250026	3.1	122
tt2255893	8.3	6
tt2258058	8.0	46
tt2258351	5.3	37
tt2258724	3.1	103
tt2259122	6.3	874
tt2260254	2.2	609
tt2262129	6.7	174
tt2262216	6.1	127
tt2262518	5.3	486
tt2265431	5.5	94
tt2265630	6.1	17
tt2265631	8.9	38
tt2267554	5.7	362
tt2270456	3.8	107
tt2273307	6.2	6
tt2275629	6.2	384
tt2275702	8.5	38
tt2275743	4.6	2735
tt2288107	6.5	15
tt2289098	4.7	213
tt2292168	6.6	120
tt2302416	7.1	577
tt2304969	5.6	43
tt2305326	4.9	319
tt2306441	4.0	107
tt2315582	6.2	9960
tt2316329	2.2	73
tt2316985	4.0	6
tt2321405	7.8	22712
tt2323912	3.7	241
tt2324928	2.7	751
tt2330973	4.6	429
tt2331047	6.2	15818
tt2331584	8.1	23
tt2337841	5.3	5334
tt2338454	5.5	18054
tt2347678	4.3	11
tt2349608	5.6	108
tt2349944	7.0	140
tt2351804	5.2	18
tt2353861	8.8	40
tt2354395	4.6	38
tt2357868	5.6	26
tt2361150	5.1	108
tt2364897	3.9	9286
tt2365580	6.5	18678
tt2368606	5.0	700
tt2369600	4.7	646
tt2370230	6.1	2069
tt2371050	7.5	6
tt2371365	6.6	283
tt2371900	7.6	47
tt2372251	5.1	11815
tt2375589	6.6	702
tt2377752	5.3	469
tt2381650	7.4	32
tt2381979	8.8	13
tt2382622	4.6	115
tt2385057	7.4	436
tt2385126	7.2	54
tt2385752	5.9	855
tt2386588	6.2	180
tt2387692	6.0	982
tt2388667	5.5	50
tt2388703	7.8	33
tt2390882	6.3	24
tt2391072	8.0	39
tt2393937	6.4	22
tt2395271	4.8	24
tt2395339	5.0	2915
tt2395469	8.0	33927
tt2396489	6.2	804
tt2396557	7.1	78
tt2396589	7.4	44569
tt2396653	8.4	10
tt2397617	6.0	69
tt2397902	8.2	9
tt2398149	7.2	14946
tt2399430	6.0	9
tt2400447	4.3	51
tt2401211	4.8	18
tt2401348	2.4	8
tt2401825	6.3	950
tt2404203	6.6	9
tt2404465	6.9	9712
tt2411144	5.2	1801
tt2413958	6.2	66
tt2417712	5.8	12648
tt2420124	5.7	2541
tt2424812	6.8	20
tt2425866	2.4	665
tt2428822	9.1	18
tt2429278	4.3	230
tt2431448	4.8	78
tt2436682	5.8	10269
tt2436706	6.1	156
tt2441982	4.5	3766
tt2442620	6.0	119
tt2445592	5.3	7
tt2447952	4.0	78
tt2452244	5.9	64917
tt2452386	7.3	64192
tt2456492	5.7	129
tt2457544	5.7	51
tt2458010	3.2	116
tt2461030	4.8	478
tt2463842	5.5	438
tt2464690	7.1	1140
tt2470060	6.6	23
tt2470100	5.6	35
tt2474932	5.8	2651
tt2476294	5.5	241
tt2484254	4.8	598
tt2486456	6.5	6
tt2487028	3.1	864
tt2489736	6.3	322
tt2495980	2.0	2620
tt2496488	5.9	8
tt2496758	5.9	575
tt2509730	3.1	106
tt2515134	5.1	76
tt2515180	6.5	86
tt2515456	4.8	122
tt2516200	8.4	19
tt2516326	5.2	364
tt2516500	3.1	240
tt2518190	6.4	78
tt2520484	6.6	8
tt2525478	6.7	9
tt2530316	4.4	169
tt2531344	6.2	73389
tt2534642	5.5	166
tt2538222	6.5	1684
tt2540136	6.0	24
tt2543164	7.9	616683
tt2543472	8.0	148398
tt2545384	3.8	400
tt2547584	7.2	53471
tt2554842	3.3	468
tt2556114	5.8	2131
tt2556640	7.3	13
tt2558996	4.3	109
tt2564088	5.1	99
tt2564456	7.3	11
tt2568862	6.6	78784
tt2573372	4.7	979
tt2574538	8.0	13
tt2575150	7.5	15
tt2581480	3.1	304
tt2582500	4.8	12989
tt2582784	6.0	7758
tt2584384	7.9	323806
tt2584702	8.6	8
tt2589076	5.0	200
tt2597760	5.5	4041
tt2597768	5.7	8407
tt2597892	5.5	8437
tt2607890	7.4	12
tt2609324	6.2	9
tt2610248	6.6	432
tt2610890	4.1	37
tt2614322	6.0	12
tt2615952	6.1	59
tt2619512	5.9	1498
tt2623734	8.5	15
tt2628374	6.4	69
tt2630704	6.0	13
tt2632346	6.6	8
tt2634336	7.4	99
tt2636186	4.9	24
tt2639336	6.0	29626
tt2641256	6.0	19
tt2642110	8.4	18
tt2644140	5.4	21
tt2649554	6.6	77185
tt2654536	7.9	379
tt2657254	7.6	28
tt2657528	3.7	14
tt2658538	5.3	701
tt2660118	2.9	569
tt2670882	6.4	1365
tt2671706	7.2	100883
tt2672052	2.9	116
tt2674426	7.4	217103
tt2674430	4.8	8293
tt2678212	7.6	25
tt2690226	6.6	1298
tt2690572	4.1	63
tt2690634	6.1	633
tt2693580	6.6	5940
tt2702724	5.4	43468
tt2702920	5.5	6821
tt2707722	6.2	49
tt2707810	5.7	1182
tt2707842	2.9	15
tt2709692	6.3	57952
tt2709962	4.3	132
tt2716382	5.8	8979
tt2717682	4.4	214
tt2719752	3.1	39
tt2721624	5.2	155
tt2722504	5.8	1106
tt2725076	7.2	704
tt2728784	3.7	928
tt2728986	8.2	8
tt2731308	4.7	170
tt2736032	5.9	83
tt2741724	5.2	9
tt2749796	7.5	11
tt2760020	5.8	50
tt2763304	7.2	116482
tt2767880	5.6	16
tt2776800	8.8	6
tt2782692	6.9	4576
tt2783926	5.4	187
tt2786354	5.8	8
tt2786524	6.2	9
tt2787570	6.4	1102
tt2794684	3.1	229
tt2800340	6.4	4136
tt2802062	4.1	167
tt2802160	6.3	10
tt2803030	4.8	12
tt2806390	5.9	540
tt2807580	6.7	69
tt2814628	5.8	120
tt2814874	6.8	655
tt2815236	5.0	7
tt2818640	5.7	47
tt2822810	7.0	27
tt2822864	5.2	1054
tt2823054	6.0	84306
tt2825596	5.0	416
tt2825728	8.8	6
tt2831364	4.5	36
tt2836166	4.7	926
tt2838568	6.0	562
tt2838638	5.1	21
tt2850480	6.2	596
tt2852070	6.0	62
tt2852500	4.7	183
tt2854394	3.4	3524
tt2870406	4.2	234
tt2872518	6.3	31488
tt2877192	6.1	150
tt2879794	6.6	16
tt2880664	6.2	1295
tt2886714	8.0	31
tt2890572	6.8	74
tt2890616	3.3	56
tt2903186	5.9	503
tt2905082	4.6	1140
tt2906276	7.1	54
tt2909396	2.8	247
tt2915134	4.9	136
tt2916468	5.8	13
tt2917484	3.3	328
tt2918226	7.8	11
tt2919200	4.7	18
tt2923088	4.8	4196
tt2923526	3.4	28
tt2925664	4.4	49
tt2926924	4.2	156
tt2927212	6.0	1764
tt2928904	4.5	31
tt2931140	6.1	779
tt2933632	7.2	69
tt2936884	6.3	3031
tt2937366	5.7	19542
tt2937692	6.0	107
tt2937696	6.9	52773
tt2937820	5.6	91
tt2938376	8.6	356
tt2939530	7.8	6
tt2943946	4.9	411
tt2946468	5.2	28
tt2948166	7.1	1086
tt2951040	5.4	40
tt2953304	6.8	73
tt2955304	4.5	180
tt2959606	8.0	9
tt2962932	7.5	180
tt2962984	5.2	3623
tt2966504	5.1	75
tt2967226	4.5	2438
tt2967856	7.3	2060
tt2972990	7.0	25
tt2973506	4.6	177
tt2977400	7.4	7
tt2978048	6.6	23
tt2980210	6.1	41737
tt2980864	5.3	10
tt2987806	3.1	215
tt2989524	6.7	9716
tt2989692	3.0	235
tt2990126	5.8	3802
tt2990464	6.3	171
tt2993180	3.9	7
tt2997866	8.0	9
tt2998464	5.9	18
tt2999718	7.0	235
tt3001826	5.5	13
tt3003980	3.7	284
tt3004644	8.5	12
tt3009772	6.4	4219
tt3011932	4.5	16
tt3012534	7.3	7
tt3017010	5.9	20
tt3020786	4.2	195
tt3025198	6.3	43
tt3025636	7.4	21
tt3025774	4.5	30
tt3026074	6.0	34
tt3026124	6.3	399
tt3026488	6.5	8481
tt3027644	5.3	923
tt3034554	6.5	6
tt3036538	5.9	44
tt3037136	5.6	77
tt3037576	5.6	14
tt3037588	4.7	135
tt3037632	3.1	280
tt3038414	4.3	31
tt3038542	3.4	141
tt3039732	4.4	18
tt3040224	3.6	362
tt3044664	6.1	105
tt3045622	5.2	14
tt3051944	7.8	6
tt3053796	8.0	268
tt3059046	7.3	86
tt3059304	4.5	208
tt3060390	4.9	321
tt3061218	7.7	6
tt3061222	4.9	568
tt3065036	5.6	54
tt3067166	7.8	39
tt3068194	6.4	23605
tt3070922	6.4	27
tt3071192	5.4	808
tt3074546	4.4	486
tt3074856	5.8	26
tt3076230	5.1	46
tt3076510	5.1	555
tt3077212	7.2	35
tt3082854	6.4	7018
tt3087968	4.1	105
tt3092636	3.6	203
tt3093286	5.3	2438
tt3096782	5.2	528
tt3096858	5.6	4130
tt3096948	6.8	82
tt3097456	7.7	20
tt3097756	6.4	62
tt3100938	6.3	62
tt3102798	6.3	292
tt3103254	5.2	5
tt3103360	7.6	54
tt3103442	7.7	62
tt3104324	7.1	74
tt3104988	6.9	149894
tt3106316	7.0	12
tt3107252	3.5	118
tt3108448	6.2	221
tt3108658	6.8	227
tt3108988	5.5	12
tt3110634	6.1	508
tt3110892	5.0	54
tt3111426	6.1	18420
tt3112802	3.7	30
tt3113836	4.3	593
tt3114458	8.5	34
tt3115846	4.5	50
tt3115906	6.6	3144
tt3116250	5.2	29
tt3116888	5.8	25
tt3118920	4.5	381
tt3120280	5.8	36179
tt3122216	7.0	12
tt3122282	4.7	64
tt3122608	5.9	162
tt3123198	6.3	15
tt3124210	5.3	261
tt3127016	4.6	412
tt3127022	6.5	13678
tt3127402	5.7	15
tt3129196	7.6	11
tt3134572	7.6	43
tt3135074	8.4	205
tt3135556	5.2	2601
tt3136146	6.2	43
tt3137630	6.3	18909
tt3138188	2.9	151
tt3138344	5.4	3094
tt3140454	7.2	117
tt3142428	4.0	146
tt3142468	6.3	134
tt3143410	5.6	11
tt3144780	6.4	65
tt3147046	7.2	83
tt3147070	6.1	16
tt3147284	4.2	152
tt3147952	7.3	9
tt3149206	5.6	8
tt3149208	5.9	79
tt3150852	7.2	40
tt3155328	6.2	8518
tt3155342	6.5	3379
tt3155936	3.4	197
tt3156000	4.8	197
tt3157604	4.6	9
tt3160336	5.6	952
tt3161254	8.0	31
tt3163080	6.3	237
tt3165210	4.1	227
tt3167458	4.1	51
tt3168640	5.4	129
tt3169456	6.6	81
tt3170174	5.2	8
tt3171340	7.2	22
tt3172126	6.4	1254
tt3172668	5.0	128
tt3174376	6.2	41822
tt3174842	6.0	56
tt3174890	6.7	428
tt3176776	6.3	144
tt3177086	5.8	144
tt3177226	4.7	45
tt3177320	2.4	17
tt3179350	6.0	53
tt3180402	2.9	150
tt3180912	4.8	795
tt3182620	6.0	3576
tt3183402	5.9	1315
tt3183646	5.9	16
tt3184666	7.0	329
tt3184964	6.4	42
tt3187804	7.8	6
tt3188492	5.3	900
tt3188546	8.9	14
tt3195776	8.1	15
tt3198000	4.3	1572
tt3198476	7.1	7
tt3200412	4.7	75
tt3201736	6.1	1344
tt3203502	5.8	473
tt3205240	6.7	19
tt3206798	6.6	16
tt3207376	5.0	486
tt3209560	4.2	115
tt3209826	4.1	343
tt3212026	4.9	203
tt3212608	6.1	822
tt3212812	6.6	2441
tt3212910	5.7	515
tt3213654	4.4	108
tt3215826	5.3	1667
tt3220900	5.4	375
tt3221518	7.1	9
tt3221910	5.3	212
tt3222818	7.0	24
tt3224258	4.4	508
tt3224288	7.0	2150
tt3225286	7.2	6
tt3226454	4.4	267
tt3227442	6.4	205
tt3228774	7.4	67717
tt3230660	6.4	2682
tt3231020	6.9	507
tt3234012	5.2	9
tt3234084	4.1	1941
tt3234668	3.1	94
tt3235880	4.8	960
tt3236222	7.0	75
tt3236274	3.0	39
tt3239126	6.7	10
tt3240102	5.1	119
tt3243774	4.8	5
tt3244986	8.0	9
tt3250500	7.0	9
tt3253232	5.2	623
tt3255590	5.7	7626
tt3257092	7.2	76
tt3257300	6.1	28
tt3257550	5.6	716
tt3257794	6.3	598
tt3259312	5.3	80
tt3260760	5.8	42
tt3261182	6.7	48
tt3262342	7.8	52664
tt3262442	8.4	9
tt3263192	6.3	23
tt3269024	8.5	6
tt3271078	8.1	16
tt3276618	5.0	265
tt3277570	7.1	11
tt3278224	7.4	2961
tt3278422	8.4	13
tt3278500	9.1	90
tt3278540	5.1	3293
tt3279870	4.7	29
tt3281548	7.8	156246
tt3281920	5.4	484
tt3283864	6.3	1813
tt3285114	5.1	159
tt3285740	4.7	491
tt3286560	4.9	4612
tt3289324	6.8	5
tt3291784	7.1	39
tt3292080	6.3	531
tt3294732	6.1	514
tt3294746	6.6	3543
tt3295180	7.9	56
tt3295256	7.5	10
tt3295734	7.8	712
tt3296156	7.1	1213
tt3296558	6.1	115
tt3300526	3.4	74
tt3300712	3.8	258
tt3300980	7.4	22456
tt3301314	6.1	426
tt3302018	8.8	22
tt3302092	3.8	51
tt3303020	4.2	173
tt3305388	7.5	329
tt3308358	5.7	117
tt3309874	3.8	150
tt3312884	7.5	20
tt3313182	5.2	826
tt3313324	4.0	145
tt3313760	6.8	22
tt3314572	8.0	12
tt3314584	4.5	86
tt3315380	5.0	1825
tt3315656	3.7	426
tt3316406	5.4	190
tt3317710	6.8	33
tt3317728	5.8	99
tt3317776	9.0	31
tt3319026	3.6	5
tt3321470	4.6	727
tt3322896	8.3	6
tt3323364	7.7	13
tt3325154	6.4	218
tt3326096	5.4	172
tt3326106	4.8	77
tt3326180	7.1	17
tt3326350	6.0	99
tt3327104	5.1	23
tt3327918	3.7	20
tt3330948	5.5	677
tt3332372	7.1	240
tt3333036	6.2	89
tt3333870	4.9	3115
tt3334418	5.3	1929
tt3335606	6.3	23128
tt3335964	6.1	41
tt3336370	6.7	45
tt3337212	6.8	6
tt3338188	4.4	167
tt3339488	7.1	94
tt3340446	6.9	3022
tt3340612	6.0	65
tt3341638	8.0	22
tt3343750	6.2	9
tt3344686	4.1	536
tt3344694	6.7	6820
tt3347666	3.5	52
tt3349772	4.0	729
tt3350432	7.3	18
tt3351718	5.2	24
tt3353196	7.5	44
tt3353822	6.4	82
tt3355014	6.2	2454
tt3355486	8.2	257
tt3358508	5.6	81
tt3361068	2.4	113
tt3362238	5.0	615
tt3362670	6.4	44
tt3364264	5.9	1873
tt3364298	5.1	12
tt3364386	5.8	155
tt3365280	5.9	38
tt3367142	5.8	15
tt3369286	5.2	179
tt3369694	5.4	55
tt3370702	3.8	190
tt3373262	6.2	42
tt3378384	3.5	188
tt3379372	4.8	131
tt3379470	5.9	27
tt3379544	5.1	61
tt3380190	4.0	5
tt3385270	5.9	39
tt3385704	4.3	80
tt3390550	5.3	1361
tt3391908	5.7	397
tt3392740	6.0	190
tt3396208	4.7	204
tt3397096	5.8	130
tt3398738	3.9	84
tt3398808	5.6	592
tt3399862	5.4	69
tt3400522	5.0	184
tt3400616	5.8	41
tt3400870	5.7	246
tt3401026	7.0	31
tt3401882	5.6	40459
tt3403700	3.8	230
tt3406172	5.5	23
tt3406296	5.3	125
tt3409848	6.7	5902
tt3411808	6.3	57
tt3412738	5.5	544
tt3415354	4.4	18
tt3415398	8.9	9
tt3415992	6.0	925
tt3416386	5.2	278
tt3416536	6.4	14730
tt3416674	5.0	322
tt3417316	5.6	113
tt3417764	5.0	49
tt3418424	5.3	567
tt3419036	6.3	51
tt3419324	6.0	10
tt3419880	5.9	62
tt3420538	4.1	76
tt3421318	6.1	110
tt3421780	5.8	134
tt3422490	6.5	64
tt3425300	4.7	93
tt3429340	4.7	363
tt3429774	3.8	44
tt3429968	6.6	14
tt3431782	5.3	144
tt3431788	3.6	5
tt3436572	3.7	165
tt3437498	7.9	76
tt3438734	2.5	6
tt3441274	8.3	20
tt3442126	4.2	80
tt3442726	5.4	134
tt3444616	6.1	220
tt3445280	3.5	392
tt3445580	6.3	3630
tt3445702	6.6	2509
tt3446330	5.3	540
tt3450178	5.1	68
tt3451230	6.4	8618
tt3452748	8.6	7
tt3453008	5.9	464
tt3453964	6.2	137
tt3454104	6.0	26
tt3455326	5.1	130
tt3455374	8.4	11
tt3458510	5.1	6501
tt3460186	6.0	12
tt3462710	5.1	14482
tt3463106	5.6	8012
tt3463230	6.3	12
tt3465026	4.4	795
tt3465910	6.8	8
tt3466094	6.9	342
tt3466866	6.9	116
